Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2016-07-05,120.12,120.8,120.1,120.76,5191103.0,0.0,1.0,112.47626032809086,113.11298907453691,112.4575330120189,113.07553444239304,5191103.0
2016-07-01,119.72,120.86,119.66,120.4,3797986.0,0.0,1.0,112.10171400665199,113.16917102275275,112.04553205843615,112.73844275309806,3797986.0
2016-06-30,119.68,120.45,119.3,120.34,4808068.0,0.0,1.0,112.06425937450811,112.78526104327791,111.70844036914117,112.68226080488223,4808068.0
2016-06-29,119.16,119.96,119.0,119.49,5020404.0,0.0,1.0,111.57734915663758,112.3264417995153,111.42753062806203,111.88634987182463,5020404.0
2016-06-28,117.2,118.64,116.83,118.5,6172876.0,0.0,1.0,109.74207218158715,111.09043893876705,109.39561683425619,110.95934772626345,6172876.0
2016-06-27,118.16,118.16,116.08,116.3,14159800.0,0.0,1.0,110.64098335304041,110.64098335304041,108.69334248155832,108.89934295834969,14159800.0
2016-06-24,118.76,121.11,118.2901,119.44,6985470.0,0.0,1.0,111.20280283519872,113.40326247365203,110.7628045440884,111.83953158164478,6985470.0
2016-06-23,121.48,121.75,120.64,121.21,3832286.0,0.0,1.0,113.749717820983,114.00253658795422,112.96317054596138,113.49689905401175,3832286.0
2016-06-22,121.31,121.45,120.05,120.62,6578655.0,0.0,1.0,113.59053563437148,113.72162684687508,112.41071472183904,112.94444322988943,6578655.0
2016-06-21,123.92,124.0,122.31,122.63,4749655.0,0.0,1.0,116.03445038176007,116.10935964604784,114.52690143796863,114.82653849511972,4749655.0
